trial_id,company,drug_class,trial_phase,country_code,aci,patient_count,base_fee_eur,date
3786,ClinPath_AG,Oncology,Phase_II,FR,A,62,160.56,2023-08-31
3787,PharmaScope_BV,Oncology,Phase_II,CA,B,452,424.85,2022-07-13
3788,GlobalClin_KK,Cardiology,Phase_I,NL,E,22,151.18,2022-01-24
3789,BioAxis_Pty,Immunology,Phase_IV,ES,D,62,429.71,2024-12-05
3790,TriPharm_LLC,Rare_Disease,Phase_IV,US,D,496,204.6,2022-12-13
3791,NovaTrial_Ltd,Oncology,Phase_III,CA,C,98,101.7,2022-05-03
3792,GlobalClin_KK,Oncology,Phase_III,US,C,201,68.61,2022-07-13
3793,MedResearch_Inc,Immunology,Phase_III,CA,A,193,167.03,2022-10-07
3794,BioAxis_Pty,Neurology,Phase_II,CA,D,174,285.07,2023-12-20
3795,MedResearch_Inc,Oncology,Phase_II,CA,C,47,208.9,2024-09-04
3796,BioPharm_Corp,Neurology,Phase_IV,BR,E,15,152.88,2022-10-29
3797,CurePath_AB,Oncology,Phase_II,AU,D,163,53.15,2024-01-24
3798,BioAxis_Pty,Rare_Disease,Phase_IV,IT,C,192,190.08,2022-03-13
3799,MedResearch_Inc,Rare_Disease,Phase_II,FR,C,339,481.04,2022-01-12
3800,CurePath_AB,Neurology,Phase_IV,IT,C,272,363.52,2022-03-02
3801,PharmaScope_BV,Rare_Disease,Phase_II,BR,B,437,58.85,2024-10-08
3802,PharmaScope_BV,Rare_Disease,Phase_II,US,A,24,439.55,2023-09-30
3803,ClinPath_AG,Oncology,Phase_I,US,B,110,219.92,2024-06-01
3804,PharmaScope_BV,Neurology,Phase_II,JP,C,174,383.86,2022-01-24
3805,TriPharm_LLC,Cardiology,Phase_III,FR,D,219,444.94,2022-01-25
3806,BioPharm_Corp,Cardiology,Phase_III,NL,D,218,495.45,2024-07-19
3807,TrialBridge_SA,Immunology,Phase_III,CA,A,442,369.32,2022-04-23
3808,NovaTrial_Ltd,Oncology,Phase_III,US,B,252,491.66,2022-06-20
3809,NovaTrial_Ltd,Rare_Disease,Phase_II,BR,D,359,444.68,2023-07-23
3810,BioPharm_Corp,Neurology,Phase_II,NL,E,63,255.02,2023-10-27
3811,ClinPath_AG,Rare_Disease,Phase_I,JP,D,241,137.38,2022-09-08
3812,BioAxis_Pty,Oncology,Phase_I,IT,D,136,336.44,2023-05-03
3813,BioAxis_Pty,Immunology,Phase_III,US,E,440,144.81,2024-01-10
3814,BioAxis_Pty,Cardiology,Phase_II,US,C,243,210.27,2023-05-01
3815,NovaTrial_Ltd,Immunology,Phase_I,US,B,347,236.15,2023-02-24
3816,NovaTrial_Ltd,Neurology,Phase_IV,IT,B,457,438.95,2022-03-20
3817,TriPharm_LLC,Neurology,Phase_II,CA,D,204,85.94,2023-05-11
3818,TriPharm_LLC,Neurology,Phase_II,US,C,26,215.25,2024-05-29
3819,BioAxis_Pty,Neurology,Phase_II,ES,C,420,131.53,2023-11-18
3820,CurePath_AB,Neurology,Phase_II,ES,B,336,245.85,2024-09-05
3821,CurePath_AB,Rare_Disease,Phase_II,US,E,137,143.57,2022-05-19
3822,TrialBridge_SA,Rare_Disease,Phase_II,BR,E,217,176.19,2022-01-13
3823,PharmaScope_BV,Neurology,Phase_I,FR,A,500,311.39,2023-08-24
3824,TriPharm_LLC,Oncology,Phase_III,JP,C,429,447.05,2022-07-15
3825,GlobalClin_KK,Oncology,Phase_III,FR,B,266,237.48,2023-10-14
3826,CurePath_AB,Rare_Disease,Phase_IV,FR,E,248,460.11,2024-09-17
3827,ClinPath_AG,Oncology,Phase_I,CA,A,216,488.2,2023-01-05
3828,ClinPath_AG,Immunology,Phase_I,CA,C,461,173.52,2023-08-26
3829,GlobalClin_KK,Immunology,Phase_II,JP,E,318,310.05,2024-01-18
3830,TriPharm_LLC,Rare_Disease,Phase_IV,ES,D,134,364.88,2022-06-14
3831,GlobalClin_KK,Cardiology,Phase_III,DE,B,250,469.6,2024-09-10
3832,PharmaScope_BV,Immunology,Phase_III,ES,B,71,259.71,2022-08-11
3833,BioPharm_Corp,Neurology,Phase_III,ES,E,19,190.58,2024-06-04
3834,NovaTrial_Ltd,Cardiology,Phase_IV,AU,B,196,317.62,2023-12-25
3835,ClinPath_AG,Immunology,Phase_II,NL,A,354,225.12,2022-06-04
3836,ClinPath_AG,Immunology,Phase_I,US,D,179,257.33,2024-03-05
3837,BioAxis_Pty,Neurology,Phase_II,ES,E,54,303.44,2022-08-04
3838,GlobalClin_KK,Rare_Disease,Phase_IV,DE,E,115,130.48,2023-10-19
3839,MedResearch_Inc,Immunology,Phase_III,AU,D,410,251.32,2024-11-17
3840,TriPharm_LLC,Immunology,Phase_IV,JP,D,157,438.04,2024-11-10
3841,MedResearch_Inc,Immunology,Phase_III,CA,C,156,499.27,2024-08-12
3842,PharmaScope_BV,Rare_Disease,Phase_IV,FR,E,264,457.35,2023-06-26
3843,TrialBridge_SA,Immunology,Phase_III,CA,D,454,156.73,2023-09-06
3844,TrialBridge_SA,Oncology,Phase_IV,JP,A,189,330.1,2022-11-26
3845,NovaTrial_Ltd,Rare_Disease,Phase_III,IT,A,165,99.22,2024-10-06
3846,MedResearch_Inc,Rare_Disease,Phase_II,US,A,93,169.88,2023-06-08
3847,GlobalClin_KK,Immunology,Phase_I,NL,E,232,268.74,2024-04-25
3848,CurePath_AB,Rare_Disease,Phase_II,ES,B,460,252.38,2023-01-30
3849,PharmaScope_BV,Cardiology,Phase_IV,CA,E,288,474.16,2024-03-22
3850,NovaTrial_Ltd,Rare_Disease,Phase_I,AU,B,82,434.0,2022-09-03
3851,CurePath_AB,Oncology,Phase_I,IT,E,327,438.23,2024-03-15
3852,TrialBridge_SA,Immunology,Phase_I,NL,A,179,405.54,2022-02-20
3853,PharmaScope_BV,Neurology,Phase_II,IT,C,71,394.37,2022-04-25
3854,TrialBridge_SA,Rare_Disease,Phase_IV,NL,D,295,327.87,2023-01-22
3855,CurePath_AB,Neurology,Phase_II,IT,C,232,226.14,2023-06-13
3856,BioPharm_Corp,Immunology,Phase_IV,NL,D,149,53.4,2024-02-19
3857,MedResearch_Inc,Cardiology,Phase_III,AU,C,197,103.51,2023-01-29
3858,TriPharm_LLC,Neurology,Phase_I,US,A,349,68.6,2022-01-21
3859,MedResearch_Inc,Cardiology,Phase_II,NL,E,290,420.15,2022-12-23
3860,TriPharm_LLC,Rare_Disease,Phase_II,ES,D,42,274.37,2023-04-27
3861,ClinPath_AG,Neurology,Phase_II,DE,A,312,362.67,2023-08-19
3862,PharmaScope_BV,Cardiology,Phase_II,ES,E,158,148.79,2023-12-07
3863,BioPharm_Corp,Oncology,Phase_III,CA,E,110,82.35,2022-09-29
3864,BioAxis_Pty,Rare_Disease,Phase_II,CA,C,485,260.59,2023-11-01
3865,ClinPath_AG,Immunology,Phase_IV,DE,B,319,80.87,2023-11-24
3866,CurePath_AB,Neurology,Phase_IV,BR,D,327,231.58,2024-05-01
3867,NovaTrial_Ltd,Cardiology,Phase_I,US,A,257,178.65,2023-07-27
3868,NovaTrial_Ltd,Cardiology,Phase_IV,IT,D,118,155.82,2024-06-07
3869,PharmaScope_BV,Immunology,Phase_III,IT,D,331,209.1,2022-08-31
3870,BioPharm_Corp,Neurology,Phase_II,JP,B,135,301.07,2024-02-20
3871,MedResearch_Inc,Neurology,Phase_III,US,E,412,159.0,2022-02-20
3872,GlobalClin_KK,Immunology,Phase_IV,CA,C,441,402.16,2022-04-23
3873,TrialBridge_SA,Rare_Disease,Phase_I,FR,A,293,187.69,2024-08-05
3874,TrialBridge_SA,Oncology,Phase_I,JP,C,400,371.35,2023-06-05
3875,BioPharm_Corp,Immunology,Phase_I,FR,B,458,441.1,2023-11-12
3876,GlobalClin_KK,Immunology,Phase_IV,CA,E,402,149.45,2023-10-24
3877,BioPharm_Corp,Neurology,Phase_IV,IT,A,46,322.78,2024-02-01
3878,TrialBridge_SA,Cardiology,Phase_I,CA,E,424,244.76,2022-09-27
3879,BioAxis_Pty,Neurology,Phase_IV,DE,A,372,240.39,2022-07-15
3880,BioAxis_Pty,Immunology,Phase_II,BR,C,51,461.45,2022-02-16
3881,MedResearch_Inc,Cardiology,Phase_I,FR,D,356,280.49,2024-08-05
3882,NovaTrial_Ltd,Oncology,Phase_III,BR,E,246,235.76,2022-09-03
3883,CurePath_AB,Oncology,Phase_III,US,B,465,364.55,2023-09-23
3884,ClinPath_AG,Oncology,Phase_I,JP,B,400,347.32,2023-05-14
3885,PharmaScope_BV,Rare_Disease,Phase_II,US,E,372,405.44,2022-06-27
3886,ClinPath_AG,Oncology,Phase_I,ES,C,165,143.17,2023-03-30
3887,BioPharm_Corp,Immunology,Phase_I,US,B,229,477.54,2022-04-02
3888,PharmaScope_BV,Oncology,Phase_II,BR,E,494,147.33,2022-07-13
3889,TrialBridge_SA,Neurology,Phase_IV,ES,C,111,115.92,2022-06-03
3890,BioAxis_Pty,Immunology,Phase_II,ES,C,439,319.33,2024-06-22
3891,BioAxis_Pty,Oncology,Phase_III,BR,A,475,364.56,2023-09-14
3892,CurePath_AB,Neurology,Phase_I,ES,D,216,155.38,2024-10-11
3893,CurePath_AB,Neurology,Phase_III,AU,D,263,319.96,2023-04-23
3894,PharmaScope_BV,Immunology,Phase_II,DE,D,497,167.87,2022-08-09
3895,MedResearch_Inc,Neurology,Phase_II,FR,C,361,258.6,2023-10-30
3896,GlobalClin_KK,Immunology,Phase_I,BR,E,370,485.23,2024-10-15
3897,PharmaScope_BV,Neurology,Phase_III,ES,C,472,302.94,2023-08-07
3898,ClinPath_AG,Cardiology,Phase_I,AU,B,163,272.83,2022-01-20
3899,BioPharm_Corp,Neurology,Phase_II,FR,D,44,401.0,2022-11-29
3900,PharmaScope_BV,Rare_Disease,Phase_II,NL,E,271,394.18,2024-10-10
3901,PharmaScope_BV,Neurology,Phase_II,FR,B,177,399.17,2023-07-23
3902,TriPharm_LLC,Immunology,Phase_I,ES,B,428,222.36,2024-11-09
3903,CurePath_AB,Immunology,Phase_I,JP,D,219,374.97,2023-07-13
3904,ClinPath_AG,Oncology,Phase_III,NL,C,499,353.44,2022-01-14
3905,NovaTrial_Ltd,Oncology,Phase_IV,CA,C,339,85.19,2024-08-14
3906,BioAxis_Pty,Neurology,Phase_I,BR,D,98,176.61,2024-04-16
3907,PharmaScope_BV,Oncology,Phase_I,CA,D,149,359.77,2024-02-23
3908,BioPharm_Corp,Neurology,Phase_I,DE,B,305,381.07,2024-11-29
3909,BioAxis_Pty,Neurology,Phase_II,AU,C,475,69.88,2022-08-04
3910,MedResearch_Inc,Neurology,Phase_II,DE,D,377,89.21,2024-09-19
3911,NovaTrial_Ltd,Immunology,Phase_II,JP,C,105,272.68,2022-09-12
3912,GlobalClin_KK,Cardiology,Phase_I,CA,E,331,265.72,2024-11-29
3913,BioAxis_Pty,Oncology,Phase_IV,JP,B,362,89.05,2022-07-29
3914,BioAxis_Pty,Neurology,Phase_I,FR,D,413,153.91,2023-08-27
3915,ClinPath_AG,Rare_Disease,Phase_II,AU,E,208,223.68,2024-05-15
3916,TrialBridge_SA,Cardiology,Phase_IV,DE,D,358,150.96,2022-03-27
3917,PharmaScope_BV,Immunology,Phase_III,BR,E,472,138.98,2022-03-15
3918,CurePath_AB,Neurology,Phase_I,JP,B,323,399.29,2024-07-20
3919,NovaTrial_Ltd,Oncology,Phase_I,FR,C,394,126.21,2022-03-08
3920,CurePath_AB,Neurology,Phase_III,IT,E,420,373.21,2023-11-04
3921,MedResearch_Inc,Neurology,Phase_I,FR,B,416,118.52,2024-10-25
3922,GlobalClin_KK,Immunology,Phase_II,ES,B,206,98.97,2023-11-05
3923,TrialBridge_SA,Immunology,Phase_IV,ES,B,51,320.03,2023-06-12
3924,MedResearch_Inc,Oncology,Phase_II,DE,A,279,404.73,2023-04-03
3925,ClinPath_AG,Oncology,Phase_II,IT,B,51,241.53,2023-12-01
3926,MedResearch_Inc,Oncology,Phase_I,DE,A,280,173.2,2023-09-19
3927,GlobalClin_KK,Immunology,Phase_II,NL,D,281,453.61,2023-07-04
3928,GlobalClin_KK,Neurology,Phase_I,AU,C,262,461.56,2022-06-18
3929,GlobalClin_KK,Cardiology,Phase_I,ES,D,439,75.02,2023-12-28
3930,GlobalClin_KK,Neurology,Phase_III,BR,E,120,202.29,2024-03-21
3931,BioPharm_Corp,Oncology,Phase_I,FR,D,186,299.39,2024-02-16
3932,MedResearch_Inc,Neurology,Phase_III,ES,C,262,186.79,2022-03-24
3933,MedResearch_Inc,Oncology,Phase_I,JP,D,408,434.9,2024-02-10
3934,MedResearch_Inc,Immunology,Phase_II,AU,C,238,320.45,2024-03-10
3935,MedResearch_Inc,Oncology,Phase_I,US,E,366,125.62,2022-07-21
3936,NovaTrial_Ltd,Cardiology,Phase_I,AU,C,127,341.34,2024-07-19
3937,TriPharm_LLC,Rare_Disease,Phase_II,US,C,369,136.6,2023-07-29
3938,BioPharm_Corp,Immunology,Phase_II,AU,E,19,440.18,2023-06-02
3939,TrialBridge_SA,Rare_Disease,Phase_IV,US,D,222,289.84,2024-03-03
3940,PharmaScope_BV,Neurology,Phase_I,BR,A,451,214.91,2023-07-13
3941,BioAxis_Pty,Immunology,Phase_II,DE,C,45,440.39,2023-08-21
3942,CurePath_AB,Neurology,Phase_III,BR,C,119,75.62,2022-12-09
3943,GlobalClin_KK,Immunology,Phase_IV,FR,C,61,353.89,2024-10-13
3944,BioAxis_Pty,Neurology,Phase_IV,NL,A,242,79.42,2024-11-28
3945,ClinPath_AG,Oncology,Phase_III,JP,E,472,496.02,2022-05-23
3946,TriPharm_LLC,Immunology,Phase_III,DE,D,269,113.81,2024-03-14
3947,BioPharm_Corp,Oncology,Phase_IV,JP,D,493,398.66,2022-01-26
3948,GlobalClin_KK,Immunology,Phase_I,IT,D,92,224.63,2023-02-09
3949,NovaTrial_Ltd,Oncology,Phase_IV,NL,A,55,280.83,2024-11-29
3950,ClinPath_AG,Rare_Disease,Phase_II,CA,A,234,278.89,2022-07-11
3951,CurePath_AB,Neurology,Phase_III,JP,B,224,278.16,2023-02-18
3952,GlobalClin_KK,Neurology,Phase_II,ES,D,69,404.23,2022-08-29
3953,GlobalClin_KK,Rare_Disease,Phase_II,JP,B,134,406.08,2024-03-09
3954,CurePath_AB,Rare_Disease,Phase_IV,US,B,15,386.47,2023-05-24
3955,ClinPath_AG,Cardiology,Phase_IV,ES,C,185,283.62,2023-10-13
3956,GlobalClin_KK,Rare_Disease,Phase_I,ES,E,160,448.44,2024-10-30
3957,ClinPath_AG,Neurology,Phase_II,JP,A,241,195.31,2023-07-26
3958,PharmaScope_BV,Cardiology,Phase_I,IT,C,416,330.18,2024-03-15
3959,PharmaScope_BV,Rare_Disease,Phase_I,IT,A,138,268.99,2022-04-18
3960,GlobalClin_KK,Rare_Disease,Phase_III,IT,B,57,499.71,2022-08-24
3961,BioPharm_Corp,Rare_Disease,Phase_I,IT,B,83,320.95,2024-11-03
3962,BioPharm_Corp,Neurology,Phase_III,AU,D,386,227.83,2024-07-31
3963,BioPharm_Corp,Neurology,Phase_III,CA,D,66,435.72,2023-12-21
3964,ClinPath_AG,Rare_Disease,Phase_IV,AU,A,88,384.48,2023-02-19
3965,TrialBridge_SA,Oncology,Phase_III,CA,E,40,117.12,2022-08-07
3966,NovaTrial_Ltd,Rare_Disease,Phase_III,BR,D,453,349.62,2024-07-22
3967,TriPharm_LLC,Rare_Disease,Phase_I,ES,D,28,339.2,2024-05-10
3968,PharmaScope_BV,Neurology,Phase_I,NL,C,236,427.07,2022-09-22
3969,MedResearch_Inc,Oncology,Phase_IV,JP,C,52,393.28,2023-10-09
3970,CurePath_AB,Cardiology,Phase_III,IT,C,300,288.93,2023-11-10
3971,NovaTrial_Ltd,Oncology,Phase_IV,NL,A,16,267.41,2023-06-08
3972,NovaTrial_Ltd,Immunology,Phase_I,JP,A,251,149.46,2024-10-12
3973,MedResearch_Inc,Cardiology,Phase_III,DE,D,417,282.46,2022-05-17
3974,BioPharm_Corp,Cardiology,Phase_IV,US,D,183,417.31,2022-10-10
3975,GlobalClin_KK,Neurology,Phase_II,FR,B,79,340.68,2022-04-15
3976,BioAxis_Pty,Immunology,Phase_II,IT,C,427,100.99,2024-01-30
3977,MedResearch_Inc,Oncology,Phase_IV,FR,C,455,187.77,2023-12-07
3978,CurePath_AB,Neurology,Phase_IV,FR,A,471,147.5,2024-12-18
3979,BioPharm_Corp,Oncology,Phase_II,US,E,135,337.84,2023-08-18
3980,TrialBridge_SA,Neurology,Phase_I,US,B,271,127.82,2022-06-15
3981,BioAxis_Pty,Cardiology,Phase_IV,CA,E,464,172.48,2023-05-10
3982,MedResearch_Inc,Cardiology,Phase_III,BR,E,372,117.79,2022-04-07
3983,TriPharm_LLC,Oncology,Phase_II,DE,B,56,123.59,2024-01-06
3984,PharmaScope_BV,Immunology,Phase_III,CA,B,298,178.15,2024-01-09
3985,TriPharm_LLC,Cardiology,Phase_II,JP,B,448,393.97,2024-07-28
3986,GlobalClin_KK,Immunology,Phase_I,IT,B,368,116.19,2023-01-08
3987,ClinPath_AG,Immunology,Phase_III,IT,D,484,363.39,2022-12-06
3988,CurePath_AB,Immunology,Phase_II,US,A,54,450.18,2022-03-20
3989,BioPharm_Corp,Oncology,Phase_IV,US,D,165,447.01,2023-04-01
3990,NovaTrial_Ltd,Rare_Disease,Phase_III,FR,C,408,55.78,2023-06-05
3991,BioAxis_Pty,Immunology,Phase_IV,IT,A,12,210.44,2024-04-06
3992,TriPharm_LLC,Immunology,Phase_III,JP,A,474,227.42,2024-04-06
3993,MedResearch_Inc,Immunology,Phase_II,BR,A,129,275.17,2022-06-03
3994,GlobalClin_KK,Neurology,Phase_I,JP,D,175,468.55,2022-11-09
3995,GlobalClin_KK,Immunology,Phase_IV,BR,E,238,64.0,2023-07-15
3996,BioAxis_Pty,Cardiology,Phase_I,NL,D,308,389.56,2023-01-03
3997,TriPharm_LLC,Cardiology,Phase_IV,FR,D,384,156.37,2022-01-28
3998,BioPharm_Corp,Cardiology,Phase_I,BR,B,172,322.9,2024-07-15
3999,NovaTrial_Ltd,Cardiology,Phase_III,ES,B,192,304.47,2024-03-12
4000,TriPharm_LLC,Neurology,Phase_I,NL,A,304,138.69,2023-07-24
4001,TrialBridge_SA,Immunology,Phase_II,DE,C,475,84.72,2022-12-14
4002,TrialBridge_SA,Cardiology,Phase_III,ES,D,268,341.74,2024-07-12
4003,PharmaScope_BV,Cardiology,Phase_III,NL,E,329,98.05,2022-02-08
4004,MedResearch_Inc,Immunology,Phase_I,IT,A,149,60.35,2023-05-05
4005,ClinPath_AG,Immunology,Phase_IV,DE,C,274,423.11,2024-05-27
4006,MedResearch_Inc,Cardiology,Phase_II,BR,E,331,99.57,2024-11-10
4007,BioPharm_Corp,Oncology,Phase_III,IT,E,41,470.62,2022-10-03
4008,ClinPath_AG,Cardiology,Phase_I,ES,B,120,231.28,2023-12-15
4009,TriPharm_LLC,Oncology,Phase_IV,AU,C,132,430.15,2022-07-27
4010,NovaTrial_Ltd,Immunology,Phase_IV,US,A,366,432.55,2022-05-08
4011,BioAxis_Pty,Immunology,Phase_I,AU,B,366,163.91,2023-01-22
4012,BioPharm_Corp,Immunology,Phase_II,ES,A,437,88.78,2024-08-28
4013,BioAxis_Pty,Cardiology,Phase_II,ES,A,168,148.69,2024-01-26
4014,ClinPath_AG,Cardiology,Phase_III,FR,D,153,384.84,2023-06-21
4015,BioAxis_Pty,Neurology,Phase_IV,DE,E,161,334.32,2022-11-06
4016,PharmaScope_BV,Immunology,Phase_IV,ES,E,499,400.35,2022-06-05
4017,BioAxis_Pty,Rare_Disease,Phase_II,CA,C,458,227.46,2022-10-24
4018,GlobalClin_KK,Rare_Disease,Phase_III,AU,D,261,359.3,2022-06-17
4019,TrialBridge_SA,Cardiology,Phase_IV,BR,C,61,453.24,2022-07-25
4020,BioAxis_Pty,Oncology,Phase_I,ES,E,164,99.44,2024-01-24
4021,TriPharm_LLC,Oncology,Phase_I,US,D,54,318.56,2022-05-26
4022,TrialBridge_SA,Rare_Disease,Phase_III,US,B,422,96.53,2022-02-21
4023,NovaTrial_Ltd,Rare_Disease,Phase_II,BR,D,205,476.52,2023-08-18
4024,NovaTrial_Ltd,Neurology,Phase_IV,CA,A,289,166.88,2022-11-11
4025,TrialBridge_SA,Oncology,Phase_IV,IT,D,270,112.05,2023-05-14
4026,PharmaScope_BV,Neurology,Phase_II,US,D,180,56.48,2022-06-03
4027,GlobalClin_KK,Immunology,Phase_IV,BR,D,146,347.62,2022-08-19
4028,GlobalClin_KK,Immunology,Phase_IV,NL,B,382,195.33,2023-04-29
4029,NovaTrial_Ltd,Immunology,Phase_II,FR,D,337,221.33,2024-01-27
4030,BioAxis_Pty,Immunology,Phase_III,BR,B,405,202.8,2023-03-31
4031,TriPharm_LLC,Oncology,Phase_II,BR,C,163,248.44,2023-08-17
4032,MedResearch_Inc,Immunology,Phase_III,NL,E,116,263.26,2023-07-26
4033,TriPharm_LLC,Rare_Disease,Phase_III,US,D,321,122.98,2022-10-22
4034,TriPharm_LLC,Neurology,Phase_III,FR,B,37,170.54,2022-11-03
4035,PharmaScope_BV,Neurology,Phase_III,AU,B,392,109.14,2023-04-12
4036,BioAxis_Pty,Cardiology,Phase_II,CA,A,294,451.42,2022-02-05
4037,TriPharm_LLC,Rare_Disease,Phase_III,FR,C,436,177.77,2024-01-22
4038,CurePath_AB,Cardiology,Phase_II,DE,C,317,150.63,2023-11-05
4039,MedResearch_Inc,Rare_Disease,Phase_IV,BR,E,337,483.55,2022-12-02
4040,GlobalClin_KK,Neurology,Phase_IV,IT,B,486,57.12,2023-02-14
4041,TrialBridge_SA,Cardiology,Phase_II,NL,D,122,368.98,2022-12-27
4042,PharmaScope_BV,Neurology,Phase_IV,ES,B,307,61.75,2023-12-15
4043,GlobalClin_KK,Oncology,Phase_III,ES,D,155,417.42,2024-04-12
4044,TriPharm_LLC,Rare_Disease,Phase_II,NL,E,240,493.39,2022-04-30
4045,BioPharm_Corp,Neurology,Phase_II,AU,B,133,477.32,2023-03-29
4046,TriPharm_LLC,Neurology,Phase_III,IT,C,49,419.31,2022-01-16
4047,MedResearch_Inc,Neurology,Phase_IV,FR,C,222,115.19,2023-05-11
4048,CurePath_AB,Immunology,Phase_III,US,E,164,453.37,2022-09-30
4049,NovaTrial_Ltd,Immunology,Phase_III,AU,A,71,139.49,2023-01-04
4050,CurePath_AB,Immunology,Phase_I,IT,A,369,411.06,2023-05-16
4051,PharmaScope_BV,Oncology,Phase_II,CA,D,433,480.92,2022-12-21
4052,TriPharm_LLC,Immunology,Phase_III,BR,D,238,236.75,2023-03-08
4053,PharmaScope_BV,Immunology,Phase_I,US,A,342,81.58,2024-04-18
4054,BioAxis_Pty,Rare_Disease,Phase_II,BR,E,415,322.85,2024-06-07
4055,TrialBridge_SA,Cardiology,Phase_II,JP,B,148,466.02,2022-01-07
4056,ClinPath_AG,Rare_Disease,Phase_II,DE,D,44,336.33,2023-02-19
4057,ClinPath_AG,Rare_Disease,Phase_IV,JP,C,319,144.69,2024-07-17
4058,TrialBridge_SA,Oncology,Phase_II,AU,A,133,160.13,2023-08-05
4059,PharmaScope_BV,Rare_Disease,Phase_II,ES,E,85,436.87,2022-08-13
4060,GlobalClin_KK,Rare_Disease,Phase_II,US,A,381,165.74,2023-10-13
4061,CurePath_AB,Rare_Disease,Phase_IV,ES,B,312,482.4,2022-06-08
4062,BioAxis_Pty,Rare_Disease,Phase_II,IT,E,435,388.29,2022-01-24
4063,BioPharm_Corp,Cardiology,Phase_I,IT,C,67,420.34,2023-11-25
4064,PharmaScope_BV,Oncology,Phase_II,CA,E,154,249.56,2023-07-19
4065,NovaTrial_Ltd,Immunology,Phase_IV,JP,E,72,441.58,2024-04-09
4066,TrialBridge_SA,Neurology,Phase_III,CA,E,139,79.72,2023-01-13
4067,TrialBridge_SA,Rare_Disease,Phase_I,IT,B,482,438.0,2024-07-25
4068,TriPharm_LLC,Neurology,Phase_IV,AU,C,435,90.03,2023-04-07
4069,MedResearch_Inc,Oncology,Phase_II,FR,E,200,340.01,2024-03-19
4070,PharmaScope_BV,Neurology,Phase_IV,FR,B,20,225.83,2022-04-20
4071,TrialBridge_SA,Cardiology,Phase_II,NL,D,267,446.35,2022-04-17
4072,NovaTrial_Ltd,Rare_Disease,Phase_III,DE,B,420,111.02,2024-05-07
4073,BioPharm_Corp,Immunology,Phase_III,NL,C,164,238.17,2024-07-03
4074,BioAxis_Pty,Rare_Disease,Phase_III,JP,D,386,118.24,2024-10-29
4075,MedResearch_Inc,Immunology,Phase_III,ES,E,102,297.27,2022-12-22
4076,MedResearch_Inc,Oncology,Phase_IV,JP,E,234,368.77,2022-01-25
4077,TriPharm_LLC,Rare_Disease,Phase_IV,DE,B,216,250.09,2024-12-09
4078,ClinPath_AG,Oncology,Phase_III,AU,D,309,470.06,2023-10-22
4079,TriPharm_LLC,Cardiology,Phase_II,JP,C,211,369.42,2022-09-28
4080,GlobalClin_KK,Oncology,Phase_I,AU,E,497,68.86,2024-04-17
4081,ClinPath_AG,Oncology,Phase_II,CA,B,460,198.7,2024-09-17
4082,TriPharm_LLC,Rare_Disease,Phase_II,IT,E,320,234.54,2022-11-09
4083,GlobalClin_KK,Oncology,Phase_IV,IT,D,133,399.4,2024-04-23
4084,MedResearch_Inc,Oncology,Phase_II,ES,A,167,235.73,2024-05-13
4085,PharmaScope_BV,Oncology,Phase_I,IT,A,390,153.63,2023-07-04
4086,MedResearch_Inc,Immunology,Phase_IV,IT,C,181,351.19,2023-11-25
4087,CurePath_AB,Cardiology,Phase_II,ES,A,232,449.14,2022-10-23
4088,PharmaScope_BV,Immunology,Phase_III,NL,E,353,338.69,2024-10-15
4089,BioPharm_Corp,Cardiology,Phase_I,FR,C,265,248.52,2024-12-13
4090,GlobalClin_KK,Cardiology,Phase_II,FR,E,342,316.18,2024-12-11
4091,BioAxis_Pty,Oncology,Phase_IV,FR,C,127,50.5,2024-03-18
4092,MedResearch_Inc,Cardiology,Phase_II,AU,B,499,381.35,2022-02-16
4093,TriPharm_LLC,Cardiology,Phase_II,IT,B,441,308.87,2023-02-06
4094,PharmaScope_BV,Rare_Disease,Phase_IV,FR,D,365,253.63,2023-05-03
4095,ClinPath_AG,Neurology,Phase_I,AU,D,64,160.92,2024-11-17
4096,BioAxis_Pty,Neurology,Phase_IV,NL,B,378,346.51,2023-08-23
4097,NovaTrial_Ltd,Rare_Disease,Phase_II,FR,D,333,195.49,2023-08-11
4098,TriPharm_LLC,Neurology,Phase_I,FR,E,219,299.33,2022-06-10
4099,GlobalClin_KK,Rare_Disease,Phase_I,IT,B,56,164.54,2024-05-19
4100,MedResearch_Inc,Cardiology,Phase_II,NL,A,131,50.75,2023-01-04
4101,BioPharm_Corp,Rare_Disease,Phase_III,BR,E,418,155.83,2022-04-11
4102,TrialBridge_SA,Oncology,Phase_I,DE,C,480,395.74,2024-12-18
4103,TrialBridge_SA,Neurology,Phase_I,IT,B,42,216.27,2022-07-28
4104,BioAxis_Pty,Neurology,Phase_IV,FR,D,44,261.22,2022-01-18
4105,ClinPath_AG,Rare_Disease,Phase_III,IT,E,309,204.03,2022-03-27
4106,ClinPath_AG,Cardiology,Phase_III,US,C,92,293.91,2023-05-11
4107,PharmaScope_BV,Cardiology,Phase_IV,FR,C,389,242.8,2022-04-23
4108,CurePath_AB,Cardiology,Phase_I,AU,D,372,55.43,2024-07-12
4109,TriPharm_LLC,Immunology,Phase_IV,BR,C,54,320.22,2023-07-16
4110,MedResearch_Inc,Cardiology,Phase_II,BR,C,37,254.43,2022-12-21
4111,BioPharm_Corp,Neurology,Phase_I,BR,B,341,212.95,2022-01-04
